timestamp           ,delta1                 ,delta2_5              ,delta5                ,ema               ,price
2025-03-13 23:27:02 ,65.02807788999993      ,124.30655255999923    ,128.65492432999952    ,82015.00782116309 ,81116.845
2025-03-13 23:28:01 ,60.81520550999983      ,118.16246744999904    ,120.94630060999981    ,82015.37644861407 ,81124.175
2025-03-13 23:29:02 ,78.9673195299998       ,136.7618261799985     ,140.51034303999813    ,82015.32154665329 ,81111.07
2025-03-13 23:30:02 ,79.63599908999979      ,138.8164651699983     ,141.5760178499981     ,82013.61566430035 ,81065.375
2025-03-13 23:31:02 ,77.36870059999987      ,134.54171444999866    ,140.64719399999797    ,82015.32546822191 ,81058.935
2025-03-13 23:32:02 ,78.98584077999965      ,137.5426312399982     ,146.39858266999858    ,82013.36860547682 ,81088.195
2025-03-13 23:33:02 ,60.526660729999605     ,124.0095076099986     ,123.2818104099984     ,82013.92938979054 ,81066.44
2025-03-13 23:34:02 ,64.50116134999973      ,118.01894755999854    ,130.20671727999974    ,82016.35291920231 ,81114.73
2025-03-13 23:35:02 ,70.94633444999971      ,120.10406517999857    ,130.31612150999882    ,82017.1646839082  ,81144.735
2025-03-13 23:36:02 ,74.12614534999986      ,130.63131853999877    ,134.36196304999874    ,82015.41174273173 ,81084.565
2025-03-13 23:37:02 ,67.51489511999992      ,133.42259532999873    ,137.17597659999922    ,82016.0666446925  ,81144.125
2025-03-13 23:38:03 ,79.49582254999987      ,137.41135322999867    ,132.55002364999837    ,82015.68625253564 ,81109.305
2025-03-13 23:39:02 ,82.85015788999982      ,141.59145842999845    ,142.47696863999874    ,82013.39605645722 ,81051.375
2025-03-13 23:40:02 ,67.70891202999965      ,127.28858067999843    ,160.80623334999893    ,82013.57252704544 ,81064.675
2025-03-13 23:41:02 ,74.35497781999979      ,133.07618243999855    ,133.76313860999943    ,82013.68625253564 ,81062.705
2025-03-13 23:42:03 ,-0.9360997000003977    ,65.6321372499998      ,93.42045995000092     ,82012.650958418   ,81054.125
2025-03-13 23:43:03 ,-1.3991456300003051    ,58.52776279999998     ,85.75077019000105     ,82013.04311528074 ,81040.8
2025-03-13 23:44:02 ,20.65296006999958      ,81.45488047999956     ,110.56169543000021    ,82013.03919371212 ,81050.005
2025-03-13 23:45:01 ,22.316347309999685     ,84.15384965999962     ,113.37674162000064    ,82012.43919371211 ,81021.815
2025-03-13 23:46:02 ,21.46621512999971      ,80.89367248999977     ,84.42730130000041     ,82014.88625253564 ,81090.86
2025-03-13 23:47:01 ,10.348098719999541     ,69.63218849999959     ,73.21303530000034     ,82015.68233096701 ,81092.525
