timestamp,delta1,delta2_5,delta5,ema,price
2025-03-12 09:50:01.740106,-36.6509322499999,-47.67760221999987,-59.73395787999982,81928.91970787941,82613.735
2025-03-12 09:49:02.356700,-12.194550649999826,-43.19578719999916,-47.133917959999394,81925.42559023235,82530.185
2025-03-12 09:48:01.680966,-6.912589399999888,-37.358201189999306,-49.72106087999947,81924.10010003627,82495.825
2025-03-12 09:47:01.862651,-8.570306349999981,-40.01462394999976,-44.63917591999984,81924.41382552646,82501.845
2025-03-12 09:46:02.173203,-7.348886029999932,-40.31728613999934,-40.56920093999946,81925.44911964411,82512.7
2025-03-12 09:45:02.960612,-14.157640519999802,-44.112677599999245,-49.82446013999936,81923.55108042843,82512.795
2025-03-12 09:44:02.462632,-16.59407214999993,-35.253605859999396,-40.38098909999957,81922.91578631078,82458.0
2025-03-12 09:43:02.052391,-9.785545299999882,-25.53741723999954,-36.002567029999625,81921.3040216049,82430.915
2025-03-12 09:42:01.782618,-9.553092050000004,-28.82615010999956,-34.3794826299997,81923.42951180098,82489.985
2025-03-12 09:41:01.705098,-11.221759059999755,-39.102091989999224,-40.63799934999952,81924.75500199705,82517.295
2025-03-12 09:40:01.590385,-20.405967129999908,-47.78848966999942,-52.03291428999955,81922.40990395783,82438.785
2025-03-12 09:39:01.622670,-9.442261999999715,-29.89659273999922,-39.6871770199993,81920.08049219313,82383.735
2025-03-12 09:38:01.656237,-4.790400159999734,-25.2373860299991,-33.97858659999929,81920.23735493823,82401.9
2025-03-12 09:37:02.031930,9.337517870000255,-13.006197929999331,-22.068633729999874,81920.7197078794,82425.605
2025-03-12 09:36:02.735710,-25.223388089999645,-45.89245409999907,-55.723747139999205,81920.8334333696,82384.515
2025-03-12 09:35:02.192590,5.4959259700001155,-14.722520839999447,-25.16978011999953,81921.1628451343,82405.35
2025-03-12 09:34:01.627496,-22.98303914999991,-40.066579509999286,-40.659218969999586,81917.7628451343,82366.28
2025-03-12 09:33:01.833021,0.5618596500001445,-25.86161252999912,-24.353529809999657,81916.5040216049,82308.025
2025-03-12 09:32:01.694304,2.412968300000159,-22.475693319998953,-19.316051969999535,81914.50794317352,82288.935
2025-03-12 09:31:02.231449,17.22936675999985,-12.780284889999479,-10.260371580000424,81916.9902961147,82326.505
2025-03-12 09:30:01.749508,8.164232310000045,-17.292018459999184,-15.063644220000185,81914.33147258528,82260.875
2025-03-12 09:29:02.258363,10.40189640000014,-19.36433021999943,-18.83448831999965,81918.092256899,82338.27
2025-03-12 09:28:01.772557,-3.8348513099999764,-32.26457086999929,-29.717442459999802,81917.94323729117,82374.905
2025-03-12 09:27:01.867006,-12.975430649999822,-32.843428909999375,-43.63662553999933,81920.84911964412,82368.025
2025-03-12 09:26:01.649191,15.233160129999902,-10.03491319999955,0.1898286400003144,81915.22166866371,82261.21
2025-03-12 09:25:01.712910,-8.834630439999984,-39.77122311999929,-21.32771172999975,81914.30010003627,82308.565
2025-03-12 09:24:02.005755,2.978279800000081,-22.775142789999165,-18.10114707999952,81917.95500199705,82337.835
2025-03-12 09:23:02.604410,6.933290530000022,-18.92053877999936,-14.402913630000057,81918.40206082058,82336.685
2025-03-12 09:22:01.714425,15.686899389999951,-15.576327999999478,-8.527577439999902,81916.90402160489,82272.27
2025-03-12 09:21:01.613985,13.493343370000048,-17.233318149999405,-22.738954539999725,81916.17853140882,82288.47
2025-03-12 09:20:01.676473,19.9793167,-10.972039149999432,-1.9170122000000447,81919.30010003627,82400.56
2025-03-12 09:19:01.606943,-8.230557529999885,-37.71730166999944,-36.731323019999536,81924.56284513431,82493.535
